date,NATIONAL_DEMAND,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,LONDON_TEMPERATURE,CARDIFF_TEMPERATURE,GLASSGOW_TEMPERATURE
2021-10-26 07:00:00,55286,51455,4255,6527.0,0,13080.0,8.5565,12.4035,10.2255
2021-10-26 08:00:00,62421,57932,4538,6527.0,67,13080.0,9.4065,13.1035,10.8255
2021-10-26 09:00:00,65821,61088,5039,6527.0,793,13080.0,11.2565,14.2535,11.7255
2021-10-26 10:00:00,65666,60951,5598,6527.0,2085,13080.0,13.356501,15.2035,12.8255
2021-10-26 11:00:00,64590,60113,6080,6527.0,3170,13080.0,14.7065,15.6535,13.6755
2021-10-26 12:00:00,63932,59564,6401,6527.0,4440,13080.0,15.1565,15.5035,14.1755
2021-10-26 13:00:00,63592,59247,6630,6527.0,3740,13080.0,15.356501,15.4035,14.3755
2021-10-26 14:00:00,62211,57959,6797,6527.0,3360,13080.0,16.2565,15.4035,14.5255
2021-10-26 15:00:00,62102,57689,6796,6527.0,3150,13080.0,16.456501,15.4035,14.5755
2021-10-26 16:00:00,64378,59746,6890,6527.0,1611,13080.0,15.856501,15.3535,14.9255
